episodes 0 finish, rewards: -670
episodes 68 finish, rewards: -698
episodes 69 finish, rewards: -754
episodes 70 finish, rewards: -668
episodes 71 finish, rewards: -814
episodes 72 finish, rewards: -746
episodes 73 finish, rewards: -780
episodes 74 finish, rewards: -763
episodes 75 finish, rewards: -777
episodes 76 finish, rewards: -851
episodes 77 finish, rewards: -814
episodes 78 finish, rewards: -592
episodes 79 finish, rewards: -730
episodes 80 finish, rewards: -630
episodes 81 finish, rewards: -824
episodes 82 finish, rewards: -580
episodes 83 finish, rewards: -651
episodes 84 finish, rewards: -750
episodes 85 finish, rewards: -595
episodes 86 finish, rewards: -723
episodes 87 finish, rewards: -826
episodes 88 finish, rewards: -820
episodes 89 finish, rewards: -738
episodes 90 finish, rewards: -690
episodes 91 finish, rewards: -784
episodes 92 finish, rewards: -781
episodes 93 finish, rewards: -785
episodes 94 finish, rewards: -694
episodes 95 finish, rewards: -702
episodes 96 finish, rewards: -817
episodes 97 finish, rewards: -804
episodes 98 finish, rewards: -677
episodes 99 finish, rewards: -751
episodes 100 finish, rewards: -575
episodes 101 finish, rewards: -529
episodes 102 finish, rewards: -705
episodes 103 finish, rewards: -711
episodes 104 finish, rewards: -540
episodes 105 finish, rewards: -781
episodes 106 finish, rewards: -777
episodes 107 finish, rewards: -634
episodes 108 finish, rewards: -685
episodes 109 finish, rewards: -679
episodes 110 finish, rewards: -625
episodes 111 finish, rewards: -575
episodes 112 finish, rewards: -672
episodes 113 finish, rewards: -647
episodes 114 finish, rewards: -809
episodes 115 finish, rewards: -638
episodes 116 finish, rewards: -535
episodes 117 finish, rewards: -516
episodes 118 finish, rewards: -740
episodes 119 finish, rewards: -842
episodes 120 finish, rewards: -752
episodes 121 finish, rewards: -564
episodes 122 finish, rewards: -887
episodes 123 finish, rewards: -709
episodes 124 finish, rewards: -582
episodes 125 finish, rewards: -725
episodes 126 finish, rewards: -704
episodes 127 finish, rewards: -801
episodes 128 finish, rewards: -738
episodes 129 finish, rewards: -639
episodes 130 finish, rewards: -670
episodes 131 finish, rewards: -739
episodes 132 finish, rewards: -849
episodes 133 finish, rewards: -719
episodes 134 finish, rewards: -628
episodes 135 finish, rewards: -802
episodes 136 finish, rewards: -635
episodes 137 finish, rewards: -687
episodes 138 finish, rewards: -735
episodes 139 finish, rewards: -665
episodes 140 finish, rewards: -773
episodes 141 finish, rewards: -666
episodes 142 finish, rewards: -737
episodes 143 finish, rewards: -705
episodes 144 finish, rewards: -878
episodes 145 finish, rewards: -715
episodes 146 finish, rewards: -692
episodes 147 finish, rewards: -574
episodes 148 finish, rewards: -662
episodes 149 finish, rewards: -743
episodes 150 finish, rewards: -809
episodes 151 finish, rewards: -563
episodes 152 finish, rewards: -644
episodes 153 finish, rewards: -724
episodes 154 finish, rewards: -728
episodes 155 finish, rewards: -521
episodes 156 finish, rewards: -793
episodes 157 finish, rewards: -738
episodes 158 finish, rewards: -687
episodes 159 finish, rewards: -594
episodes 160 finish, rewards: -614
episodes 161 finish, rewards: -612
episodes 162 finish, rewards: -838
episodes 163 finish, rewards: -606
episodes 164 finish, rewards: -806
episodes 165 finish, rewards: -710
episodes 166 finish, rewards: -700
episodes 167 finish, rewards: -617
episodes 168 finish, rewards: -588
episodes 169 finish, rewards: -672
episodes 170 finish, rewards: -649
episodes 171 finish, rewards: -706
episodes 172 finish, rewards: -770
episodes 173 finish, rewards: -803
episodes 174 finish, rewards: -675
episodes 175 finish, rewards: -718
episodes 176 finish, rewards: -639
episodes 177 finish, rewards: -780
episodes 178 finish, rewards: -615
episodes 179 finish, rewards: -662
episodes 180 finish, rewards: -744
episodes 181 finish, rewards: -650
episodes 182 finish, rewards: -775
episodes 183 finish, rewards: -605
episodes 184 finish, rewards: -754
episodes 185 finish, rewards: -791
episodes 186 finish, rewards: -549
episodes 187 finish, rewards: -639
episodes 188 finish, rewards: -597
episodes 189 finish, rewards: -743
episodes 190 finish, rewards: -706
episodes 191 finish, rewards: -839
episodes 192 finish, rewards: -870
episodes 193 finish, rewards: -747
episodes 194 finish, rewards: -742
episodes 195 finish, rewards: -718
episodes 196 finish, rewards: -587
episodes 197 finish, rewards: -665
episodes 198 finish, rewards: -719
episodes 199 finish, rewards: -427
episodes 200 finish, rewards: -813
episodes 201 finish, rewards: -722
episodes 202 finish, rewards: -559
episodes 203 finish, rewards: -746
episodes 204 finish, rewards: -555
episodes 205 finish, rewards: -736
episodes 206 finish, rewards: -540
episodes 207 finish, rewards: -656
episodes 208 finish, rewards: -563
episodes 209 finish, rewards: -710
episodes 210 finish, rewards: -769
episodes 211 finish, rewards: -670
episodes 212 finish, rewards: -646
episodes 213 finish, rewards: -630
episodes 214 finish, rewards: -682
episodes 215 finish, rewards: -644
episodes 216 finish, rewards: -759
episodes 217 finish, rewards: -759
episodes 218 finish, rewards: -716
episodes 219 finish, rewards: -675
episodes 220 finish, rewards: -807
episodes 221 finish, rewards: -740
episodes 222 finish, rewards: -685
episodes 223 finish, rewards: -729
episodes 224 finish, rewards: -532
episodes 225 finish, rewards: -871
episodes 226 finish, rewards: -716
episodes 227 finish, rewards: -682
episodes 228 finish, rewards: -836
episodes 229 finish, rewards: -818
episodes 230 finish, rewards: -659
episodes 231 finish, rewards: -908
episodes 232 finish, rewards: -879
episodes 233 finish, rewards: -485
episodes 234 finish, rewards: -515
episodes 235 finish, rewards: -484
episodes 236 finish, rewards: -812
episodes 237 finish, rewards: -844
episodes 238 finish, rewards: -681
episodes 239 finish, rewards: -806
episodes 240 finish, rewards: -702
episodes 241 finish, rewards: -750
episodes 242 finish, rewards: -672
episodes 243 finish, rewards: -730
episodes 244 finish, rewards: -860
episodes 245 finish, rewards: -750
episodes 246 finish, rewards: -731
episodes 247 finish, rewards: -790
episodes 248 finish, rewards: -647
episodes 249 finish, rewards: -881
episodes 250 finish, rewards: -906
episodes 251 finish, rewards: -755
episodes 252 finish, rewards: -662
episodes 253 finish, rewards: -882
episodes 254 finish, rewards: -797
episodes 255 finish, rewards: -719
episodes 256 finish, rewards: -640
episodes 257 finish, rewards: -681
episodes 258 finish, rewards: -570
episodes 259 finish, rewards: -724
episodes 260 finish, rewards: -849
episodes 261 finish, rewards: -672
episodes 262 finish, rewards: -766
episodes 263 finish, rewards: -530
episodes 264 finish, rewards: -862
episodes 265 finish, rewards: -736
episodes 266 finish, rewards: -649
episodes 267 finish, rewards: -720
episodes 268 finish, rewards: -707
episodes 269 finish, rewards: -820
episodes 270 finish, rewards: -681
episodes 271 finish, rewards: -657
episodes 272 finish, rewards: -841
episodes 273 finish, rewards: -809
episodes 274 finish, rewards: -492
episodes 275 finish, rewards: -813
episodes 276 finish, rewards: -712
episodes 277 finish, rewards: -755
episodes 278 finish, rewards: -767
episodes 279 finish, rewards: -614
episodes 280 finish, rewards: -682
episodes 281 finish, rewards: -724
episodes 282 finish, rewards: -580
episodes 283 finish, rewards: -808
episodes 284 finish, rewards: -729
episodes 285 finish, rewards: -575
episodes 286 finish, rewards: -743
episodes 287 finish, rewards: -717
episodes 288 finish, rewards: -720
episodes 289 finish, rewards: -764
episodes 290 finish, rewards: -611
episodes 291 finish, rewards: -771
episodes 292 finish, rewards: -725
episodes 293 finish, rewards: -783
episodes 294 finish, rewards: -672
episodes 295 finish, rewards: -595
episodes 296 finish, rewards: -760
episodes 297 finish, rewards: -667
episodes 298 finish, rewards: -817
episodes 299 finish, rewards: -778
episodes 300 finish, rewards: -600
episodes 301 finish, rewards: -825
episodes 302 finish, rewards: -867
episodes 303 finish, rewards: -820
episodes 304 finish, rewards: -662
episodes 305 finish, rewards: -840
episodes 306 finish, rewards: -677
episodes 307 finish, rewards: -572
episodes 308 finish, rewards: -639
episodes 309 finish, rewards: -659
episodes 310 finish, rewards: -695
episodes 311 finish, rewards: -729
episodes 312 finish, rewards: -781
episodes 313 finish, rewards: -677
episodes 314 finish, rewards: -766
episodes 315 finish, rewards: -683
episodes 316 finish, rewards: -617
episodes 317 finish, rewards: -720
episodes 318 finish, rewards: -684
episodes 319 finish, rewards: -613
episodes 320 finish, rewards: -848
episodes 321 finish, rewards: -825
episodes 322 finish, rewards: -659
episodes 323 finish, rewards: -731
episodes 324 finish, rewards: -757
episodes 325 finish, rewards: -783
episodes 326 finish, rewards: -750
episodes 327 finish, rewards: -742
episodes 328 finish, rewards: -804
episodes 329 finish, rewards: -770
episodes 330 finish, rewards: -663
episodes 331 finish, rewards: -724
episodes 332 finish, rewards: -616
episodes 333 finish, rewards: -693
episodes 334 finish, rewards: -730
episodes 335 finish, rewards: -798
episodes 336 finish, rewards: -607
episodes 337 finish, rewards: -556
episodes 338 finish, rewards: -709
episodes 339 finish, rewards: -809
episodes 340 finish, rewards: -728
episodes 341 finish, rewards: -760
episodes 342 finish, rewards: -675
episodes 343 finish, rewards: -701
episodes 344 finish, rewards: -460
episodes 345 finish, rewards: -720
episodes 346 finish, rewards: -735
episodes 347 finish, rewards: -813
episodes 348 finish, rewards: -825
episodes 349 finish, rewards: -634
episodes 350 finish, rewards: -538
episodes 351 finish, rewards: -656
episodes 352 finish, rewards: -650
episodes 353 finish, rewards: -882
episodes 354 finish, rewards: -754
episodes 355 finish, rewards: -727
episodes 356 finish, rewards: -676
episodes 357 finish, rewards: -600
episodes 358 finish, rewards: -842
episodes 359 finish, rewards: -813
episodes 360 finish, rewards: -767
episodes 361 finish, rewards: -627
episodes 362 finish, rewards: -733
episodes 363 finish, rewards: -759
episodes 364 finish, rewards: -532
episodes 365 finish, rewards: -640
episodes 366 finish, rewards: -637
episodes 367 finish, rewards: -672
episodes 368 finish, rewards: -710
episodes 369 finish, rewards: -701
episodes 370 finish, rewards: -790
episodes 371 finish, rewards: -745
episodes 372 finish, rewards: -767
episodes 373 finish, rewards: -680
episodes 374 finish, rewards: -592
episodes 375 finish, rewards: -661
episodes 376 finish, rewards: -693
episodes 377 finish, rewards: -786
episodes 378 finish, rewards: -520
episodes 379 finish, rewards: -640
episodes 380 finish, rewards: -755
episodes 381 finish, rewards: -680
episodes 382 finish, rewards: -684
episodes 383 finish, rewards: -649
episodes 384 finish, rewards: -580
episodes 385 finish, rewards: -647
episodes 386 finish, rewards: -687
episodes 387 finish, rewards: -664
episodes 388 finish, rewards: -757
episodes 389 finish, rewards: -692
episodes 390 finish, rewards: -749
episodes 391 finish, rewards: -626
episodes 392 finish, rewards: -750
episodes 393 finish, rewards: -599
episodes 394 finish, rewards: -768
episodes 395 finish, rewards: -632
episodes 396 finish, rewards: -649
episodes 397 finish, rewards: -621
episodes 398 finish, rewards: -649
episodes 399 finish, rewards: -622
episodes 400 finish, rewards: -654
episodes 401 finish, rewards: -717
episodes 402 finish, rewards: -524
episodes 403 finish, rewards: -661
episodes 404 finish, rewards: -770
episodes 405 finish, rewards: -745
episodes 406 finish, rewards: -824
episodes 407 finish, rewards: -829
episodes 408 finish, rewards: -719
episodes 409 finish, rewards: -610
episodes 410 finish, rewards: -657
episodes 411 finish, rewards: -704
episodes 412 finish, rewards: -720
episodes 413 finish, rewards: -579
episodes 414 finish, rewards: -684
episodes 415 finish, rewards: -769
episodes 416 finish, rewards: -730
episodes 417 finish, rewards: -777
episodes 418 finish, rewards: -779
episodes 419 finish, rewards: -637
episodes 420 finish, rewards: -655
episodes 421 finish, rewards: -674
episodes 422 finish, rewards: -655
episodes 423 finish, rewards: -780
episodes 424 finish, rewards: -642
episodes 425 finish, rewards: -673
episodes 426 finish, rewards: -844
episodes 427 finish, rewards: -632
episodes 428 finish, rewards: -777
episodes 429 finish, rewards: -737
episodes 430 finish, rewards: -616
episodes 431 finish, rewards: -821
episodes 432 finish, rewards: -743
episodes 433 finish, rewards: -776
episodes 434 finish, rewards: -917
episodes 435 finish, rewards: -840
episodes 436 finish, rewards: -759
episodes 437 finish, rewards: -705
episodes 438 finish, rewards: -624
episodes 439 finish, rewards: -572
episodes 440 finish, rewards: -618
episodes 441 finish, rewards: -734
episodes 442 finish, rewards: -658
episodes 443 finish, rewards: -584
episodes 444 finish, rewards: -715
episodes 445 finish, rewards: -928
episodes 446 finish, rewards: -550
episodes 447 finish, rewards: -650
episodes 448 finish, rewards: -864
episodes 449 finish, rewards: -945
episodes 450 finish, rewards: -879
episodes 451 finish, rewards: -801
episodes 452 finish, rewards: -790
episodes 453 finish, rewards: -711
episodes 454 finish, rewards: -767
episodes 455 finish, rewards: -725
episodes 456 finish, rewards: -693
episodes 457 finish, rewards: -635
episodes 458 finish, rewards: -627
episodes 459 finish, rewards: -718
episodes 460 finish, rewards: -814
episodes 461 finish, rewards: -662
episodes 462 finish, rewards: -724
episodes 463 finish, rewards: -655
episodes 464 finish, rewards: -755
episodes 465 finish, rewards: -704
episodes 466 finish, rewards: -822
episodes 467 finish, rewards: -862
episodes 468 finish, rewards: -615
episodes 469 finish, rewards: -585
episodes 470 finish, rewards: -750
episodes 471 finish, rewards: -787
episodes 472 finish, rewards: -654
episodes 473 finish, rewards: -679
episodes 474 finish, rewards: -728
episodes 475 finish, rewards: -621
episodes 476 finish, rewards: -777
episodes 477 finish, rewards: -767
episodes 478 finish, rewards: -832
episodes 479 finish, rewards: -617
episodes 480 finish, rewards: -570
episodes 481 finish, rewards: -657
episodes 482 finish, rewards: -719
episodes 483 finish, rewards: -770
episodes 484 finish, rewards: -663
episodes 485 finish, rewards: -755
episodes 486 finish, rewards: -743
episodes 487 finish, rewards: -640
episodes 488 finish, rewards: -669
episodes 489 finish, rewards: -754
episodes 490 finish, rewards: -512
episodes 491 finish, rewards: -710
episodes 492 finish, rewards: -894
episodes 493 finish, rewards: -846
episodes 494 finish, rewards: -832
episodes 495 finish, rewards: -457
episodes 496 finish, rewards: -627
episodes 497 finish, rewards: -955
episodes 498 finish, rewards: -919
episodes 499 finish, rewards: -591
